Gene Symbol	GO - Biological Process	GO - Cellular Component	GO - Molecular Function	GO ID	GSEA Standard Name	
PKNH_0512700	-	-	-	-	-	
PRCDC_0417500	-	-	-	-	-	
PVX_090090	-	-	GO:0008270 [Name: zinc ion binding]	-	-	
PYYM_0521800	-	-	-	-	-	
PmUG01_05037500.1-p1	-	-	-	-	-	
TGVEG_221200A-t26_1-p1	-	-	-	-	-	
TGVEG_232370-t26_1-p1	-	-	-	-	-	
TP03_0059-t26_1-p1	-	-	-	-	-	
TP04_0247-t26_1-p1	-	-	-	-	-	
cgd5_1620-t26_1-p1	-	-	-	-	-	
BBM_III02265	-	-	-	-	-	
PBANKA_1028200	-	-	-	-	-	
PCHAS_1029000	-	-	-	-	-	
PCYB_134220	-	-	GO:0016301 [Name: kinase activity]	-	-	
PF3D7_1414500	-	-	-	-	-	
PKNH_1343600	-	-	-	-	-	
PRCDC_1413800	-	-	-	-	-	
PVX_085725	-	-	-	-	-	
PYYM_1030300	-	-	-	-	-	
PmUG01_13043900.1-p1	-	-	-	-	-	
TGVEG_213620-t26_1-p1	-	-	-	-	-	
TGVEG_246600-t26_1-p1	-	-	-	-	-	
TP02_0351-t26_1-p1	-	-	-	-	-	
cgd5_2400-t26_1-p1	-	-	-	-	-	
cgd5_2410-t26_1-p1	-	-	-	-	-	
BBM_II03960	-	GO:0005737 [Name: cytoplasm]	GO:0030145 [Name: manganese ion binding]; GO:0004177 [Name: aminopeptidase activity]; GO:0008235 [Name: metalloexopeptidase activity]	-	-	
PBANKA_1309900	-	-	-	-	-	
PCHAS_1313100	-	-	-	-	-	
PCHAS_1313400	-	-	-	-	-	
PCHAS_1313500	-	-	-	-	-	
PCYB_126890	-	GO:0005737 [Name: cytoplasm]	GO:0004177 [Name: aminopeptidase activity]; GO:0030145 [Name: manganese ion binding]; GO:0008235 [Name: metalloexopeptidase activity]	-	-	
PF3D7_1446200	-	-	-	-	-	
PKNH_1236000	-	-	-	-	-	
PRCDC_1445500	-	-	-	-	-	
PVX_118180	-	GO:0005737 [Name: cytoplasm]	GO:0004177 [Name: aminopeptidase activity]; GO:0008235 [Name: metalloexopeptidase activity]; GO:0030145 [Name: manganese ion binding]	-	-	
PYYM_1310800	-	-	-	-	-	
PmUG01_12070800.1-p1	-	-	-	-	-	
TGVEG_290670-t26_1-p1	-	-	-	-	-	
TP04_0561-t26_1-p1	-	-	-	-	-	
cgd5_2600-t26_1-p1	-	-	-	-	-	
PBANKA_1207900	-	-	-	-	-	
PCHAS_1208600	-	-	-	-	-	
PCYB_081920	-	-	GO:0003824 [Name: catalytic activity]	-	-	
PF3D7_1009600	-	-	-	-	-	
PKNH_0809300	-	-	-	-	-	
PRCDC_1009000	-	-	-	-	-	
PVX_094695	-	-	GO:0003824 [Name: catalytic activity]	-	-	
PYYM_1210500	-	-	-	-	-	
PmUG01_08025500.1-p1	-	-	-	-	-	
TGVEG_207590-t26_1-p1	-	-	-	-	-	
TGVEG_254410-t26_1-p1	-	-	-	-	-	
TGVEG_304955-t26_1-p1	-	-	-	-	-	
cgd5_2900-t26_1-p1	-	-	-	-	-	
cgd7_4640-t26_1-p1	-	-	-	-	-	
cgd8_1430-t26_1-p1	-	-	-	-	-	
BBM_III01060	-	-	-	-	-	
PBANKA_0609900	-	-	-	-	-	
PCHAS_0611600	-	-	-	-	-	
PCYB_001170	-	-	-	-	-	
PCYB_132010	-	-	-	-	-	
PF3D7_1211400	-	-	-	-	-	
PKNH_1311500	-	-	-	-	-	
PRCDC_1210700	-	-	-	-	-	
PVX_084600	-	-	-	-	-	
PYYM_0611500	-	-	-	-	-	
PmUG01_13021400.1-p1	-	-	-	-	-	
TGVEG_313400-t26_1-p1	-	-	-	-	-	
TP01_0665-t26_1-p1	-	-	-	-	-	
cgd5_3530-t26_1-p1	-	-	-	-	-	
cgd6_2650-t26_1-p1	-	-	-	-	-	
BBM_III09900	-	-	GO:0003723 [Name: RNA binding]; GO:0008168 [Name: methyltransferase activity]	-	-	
PBANKA_0801900	-	-	-	-	-	
PCHAS_0802200	-	-	-	-	-	
PCYB_011160	-	-	GO:0008168 [Name: methyltransferase activity]; GO:0003723 [Name: RNA binding]	-	-	
PF3D7_0704200	-	-	-	-	-	
PKNH_0102400	-	-	-	-	-	
PRCDC_0702400	-	-	-	-	-	
PVX_087750	-	-	GO:0003723 [Name: RNA binding]; GO:0008168 [Name: methyltransferase activity]	-	-	
PYYM_0804500	-	-	-	-	-	
PmUG01_01015700.1-p1	-	-	-	-	-	
TGVEG_255250-t26_1-p1	-	-	-	-	-	
TGVEG_294440-t26_1-p1	-	-	-	-	-	
TP01_0076-t26_1-p1	-	-	-	-	-	
cgd5_3560-t26_1-p1	-	-	-	-	-	
cgd7_1630-t26_1-p1	-	-	-	-	-	
BBM_III05345	-	-	-	-	-	
PBANKA_1359300	-	-	-	-	-	
PCHAS_1363900	-	-	-	-	-	
PCYB_121730	-	-	-	-	-	
PF3D7_1346400	-	-	-	-	-	
PKNH_1254700	-	-	-	-	-	
PRCDC_1345400	-	-	-	-	-	
PVX_083220	-	-	-	-	-	
PYYM_1361400	-	-	-	-	-	
PmUG01_12018500.1-p1	-	-	-	-	-	
TGVEG_291180-t26_1-p1	-	-	-	-	-	
TP03_0668-t26_1-p1	-	-	-	-	-	
TP03_0669-t26_1-p1	-	-	-	-	-	
cgd5_4480-t26_1-p1	-	-	-	-	-	
cgd5_4500-t26_1-p1	-	-	-	-	-	
PBANKA_1401700	-	-	-	-	-	
PCHAS_1403600	-	-	-	-	-	
PCYB_141270	GO:0016192 [Name: vesicle-mediated transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_1303200.1	-	-	-	-	-	
PF3D7_1303200.2	-	-	-	-	-	
PKNH_1403400	-	-	-	-	-	
PRCDC_1302200.1	-	-	-	-	-	
PRCDC_1302200.2	-	-	-	-	-	
PVX_122000	GO:0016192 [Name: vesicle-mediated transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_1405300	-	-	-	-	-	
PmUG01_14019800.1-p1	-	-	-	-	-	
TGVEG_230430-t26_1-p1	-	-	-	-	-	
TGVEG_248100-t26_1-p1	-	-	-	-	-	
TP03_0145-t26_1-p1	-	-	-	-	-	
cgd6_170-t26_1-p1	-	-	-	-	-	
BBM_I03485	-	-	GO:0004527 [Name: exonuclease activity]; GO:0003676 [Name: nucleic acid binding]	-	-	
BBM_III04015	-	GO:0016021 [Name: integral component of membrane]	GO:0003676 [Name: nucleic acid binding]; GO:0004527 [Name: exonuclease activity]	-	-	
PBANKA_0940600	-	-	-	-	-	
PCHAS_0903700	-	-	-	-	-	
PCYB_091330	-	-	GO:0004527 [Name: exonuclease activity]; GO:0003676 [Name: nucleic acid binding]	-	-	
PF3D7_1106300	-	-	-	-	-	
PKNH_0903900	-	-	-	-	-	
PRCDC_1104800	-	-	-	-	-	
PVX_090990	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0004527 [Name: exonuclease activity]	-	-	
PYYM_0942200	-	-	-	-	-	
PmUG01_09015900.1-p1	-	-	-	-	-	
TGVEG_242830-t26_1-p1	-	-	-	-	-	
TP01_0842-t26_1-p1	-	-	-	-	-	
TP02_0165-t26_1-p1	-	-	-	-	-	
cgd6_2080-t26_1-p1	-	-	-	-	-	
BBM_III03615	GO:0006355 [Name: regulation of transcription, DNA-templated]	GO:0005634 [Name: nucleus]	GO:0004402 [Name: histone acetyltransferase activity]	-	-	
PBANKA_0929500	-	-	-	-	-	
PCHAS_0914800	-	-	-	-	-	
PCYB_092470	GO:0006355 [Name: regulation of transcription, DNA-templated]	GO:0005634 [Name: nucleus]	GO:0004402 [Name: histone acetyltransferase activity]	-	-	
PF3D7_1118600	-	-	-	-	-	
PKNH_0916300	-	-	-	-	-	
PRCDC_1117000	-	-	-	-	-	
PVX_091565	GO:0006355 [Name: regulation of transcription, DNA-templated]	GO:0005634 [Name: nucleus]	GO:0004402 [Name: histone acetyltransferase activity]	-	-	
PYYM_0930900	-	-	-	-	-	
PmUG01_09027900.1-p1	-	-	-	-	-	
TGVEG_207080-t26_1-p1	-	-	-	-	-	
TGVEG_318330-t26_1-p1	-	-	-	-	-	
TP01_0749-t26_1-p1	-	-	-	-	-	
cgd6_2590-t26_1-p1	-	-	-	-	-	
cgd8_250-t26_1-p1	-	-	-	-	-	
BBM_III06960	GO:0006364 [Name: rRNA processing]	GO:0005840 [Name: ribosome]	GO:0043022 [Name: ribosome binding]; GO:0046872 [Name: metal ion binding]	-	-	
BBM_III06965	GO:0000077 [Name: DNA damage checkpoint]	GO:0030896 [Name: checkpoint clamp complex]	-	-	-	
PBANKA_0515800	-	-	-	-	-	
PCHAS_0515900	-	-	-	-	-	
PCYB_062630	GO:0006364 [Name: rRNA processing]	GO:0005840 [Name: ribosome]	GO:0046872 [Name: metal ion binding]; GO:0043022 [Name: ribosome binding]	-	-	
PF3D7_1032000	-	-	-	-	-	
PKNH_0616800	-	-	-	-	-	
PRCDC_1031300	-	-	-	-	-	
PVX_111125	GO:0006364 [Name: rRNA processing]	-	GO:0046872 [Name: metal ion binding]	-	-	
PYYM_0516300	-	-	-	-	-	
PmUG01_10043200.1-p1	-	-	-	-	-	
TGVEG_254570-t26_1-p1	-	-	-	-	-	
TGVEG_255430-t26_1-p1	-	-	-	-	-	
TP04_0745-t26_1-p1	-	-	-	-	-	
cgd6_3150-t26_1-p1	-	-	-	-	-	
PBANKA_0703000	-	-	-	-	-	
PCHAS_0935000	-	-	-	-	-	
PCYB_051360	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_0827700	-	-	-	-	-	
PKNH_1321800	-	-	-	-	-	
PRCDC_0827000	-	-	-	-	-	
PVX_088970	GO:0015693 [Name: magnesium ion transport]	GO:0016021 [Name: integral component of membrane]	GO:0015095 [Name: magnesium ion transmembrane transporter activity]	-	-	
PYYM_0703200	-	-	-	-	-	
PmUG01_05018300.1-p1	-	-	-	-	-	
TGVEG_203350-t26_1-p1	-	-	-	-	-	
TGVEG_212200-t26_1-p1	-	-	-	-	-	
TGVEG_234540-t26_1-p1	-	-	-	-	-	
TGVEG_288820-t26_1-p1	-	-	-	-	-	
TGVEG_315440-t26_1-p1	-	-	-	-	-	
cgd6_320-t26_1-p1	-	-	-	-	-	
BBM_I00230	GO:0006006 [Name: glucose metabolic process]; GO:0006096 [Name: glycolytic process]	-	GO:0051287 [Name: NAD binding]; GO:0004365 [Name: glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity]; GO:0050661 [Name: NADP binding]	-	-	
BBM_I00233	GO:0006006 [Name: glucose metabolic process]; GO:0006096 [Name: glycolytic process]	-	GO:0051287 [Name: NAD binding]; GO:0004365 [Name: glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity]; GO:0050661 [Name: NADP binding]	-	-	
PBANKA_1326400	-	-	-	-	-	
PCHAS_1329700	-	-	-	-	-	
PCYB_125230	GO:0006006 [Name: glucose metabolic process]; GO:0006096 [Name: glycolytic process]	-	GO:0051287 [Name: NAD binding]; GO:0004365 [Name: glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity]; GO:0050661 [Name: NADP binding]	-	-	
PF3D7_1462800	-	-	-	-	-	
PKNH_1218700	-	-	-	-	-	
PRCDC_1462100	-	-	-	-	-	
PVX_117322	-	-	-	-	-	
PYYM_1327200	-	-	-	-	-	
PmUG01_12054100.1-p1	-	-	-	-	-	
TGVEG_289690-t26_1-p1	-	-	-	-	-	
TP02_0858-t26_1-p1	-	-	-	-	-	
TP04_0383-t26_1-p1	-	-	-	-	-	
cgd6_3790-t26_1-p1	-	-	-	-	-	
BBM_II03860	-	-	-	-	-	
PBANKA_1245300	-	-	-	-	-	
PCHAS_1245700	-	-	-	-	-	
PCYB_101100	-	-	-	-	-	
PF3D7_0530900	-	-	-	-	-	
PKNH_1001800	-	-	-	-	-	
PRCDC_0530000	-	-	-	-	-	
PVX_079720	-	-	-	-	-	
PYYM_1248000	-	-	-	-	-	
PmUG01_10013600.1-p1	-	-	-	-	-	
TGVEG_206430-t26_1-p1	-	-	-	-	-	
TGVEG_213370-t26_1-p1	-	-	-	-	-	
TP04_0557-t26_1-p1	-	-	-	-	-	
cgd6_4150-t26_1-p1	-	-	-	-	-	
cgd8_1500-t26_1-p1	-	-	-	-	-	
BBM_III01325	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PBANKA_1141500	-	-	-	-	-	
PCHAS_1141000	-	-	-	-	-	
PCYB_111490	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_1365700	-	-	-	-	-	
PKNH_1105600	-	-	-	-	-	
PRCDC_1364600	-	-	-	-	-	
PVX_115245	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_1143900	-	-	-	-	-	
PmUG01_11020500.1-p1	-	-	-	-	-	
TGVEG_248870-t26_1-p1	-	-	-	-	-	
TGVEG_301350-t26_1-p1	-	-	-	-	-	
TP01_1067-t26_1-p1	-	-	-	-	-	
cgd6_4730-t26_1-p1	-	-	-	-	-	
cgd6_4740-t26_1-p1	-	-	-	-	-	
BBM_I01045	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]; GO:0005737 [Name: cytoplasm]	GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]; GO:0005200 [Name: structural constituent of cytoskeleton]	-	-	
PBANKA_1206900	-	-	-	-	-	
PCHAS_1207600	-	-	-	-	-	
PCYB_081800	GO:0007017 [Name: microtubule-based process]	GO:0005737 [Name: cytoplasm]; GO:0005874 [Name: microtubule]	GO:0003924 [Name: GTPase activity]; GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0005525 [Name: GTP binding]	-	-	
PF3D7_1008700	-	-	-	-	-	
PKNH_0807700	-	-	-	-	-	
PRCDC_1008100	-	-	-	-	-	
PVX_094635	GO:0007017 [Name: microtubule-based process]	GO:0005737 [Name: cytoplasm]; GO:0005874 [Name: microtubule]	GO:0005525 [Name: GTP binding]; GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0003924 [Name: GTPase activity]	-	-	
PYYM_1209500	-	-	-	-	-	
PmUG01_08024500.1-p1	-	-	-	-	-	
TGVEG_212240-t26_1-p1	-	-	-	-	-	
TGVEG_221620-t26_1-p1	-	-	-	-	-	
TGVEG_266960-t26_1-p1	-	-	-	-	-	
TP02_0464-t26_1-p1	-	-	-	-	-	
cgd6_4760-t26_1-p1	-	-	-	-	-	
BBM_III00695	-	-	GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]	-	-	
PBANKA_0926600	-	-	-	-	-	
PCHAS_0917700	-	-	-	-	-	
PCYB_092770	-	-	GO:0016887 [Name: ATPase activity]; GO:0005524 [Name: ATP binding]	-	-	
PF3D7_1121700	-	-	-	-	-	
PKNH_0919400	-	-	-	-	-	
PRCDC_1120100	-	-	-	-	-	
PVX_091705	-	-	GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]	-	-	
PYYM_0928000	-	-	-	-	-	
PmUG01_09030900.1-p1	-	-	-	-	-	
TGVEG_226790-t26_1-p1	-	-	-	-	-	
TGVEG_247540-t26_1-p1	-	-	-	-	-	
TGVEG_318710-t26_1-p1	-	-	-	-	-	
TP01_0961-t26_1-p1	-	-	-	-	-	
cgd6_5260-t26_1-p1	-	-	-	-	-	
BBM_III09040	-	-	-	-	-	
PBANKA_1457200	-	-	-	-	-	
PCHAS_1459500	-	-	-	-	-	
PCYB_146850	-	-	-	-	-	
PF3D7_1243900	-	-	-	-	-	
PKNH_1463200	-	-	-	-	-	
PRCDC_1243300	-	-	-	-	-	
PVX_101095	-	-	-	-	-	
PYYM_1461200	-	-	-	-	-	
PmUG01_14077100.1-p1	-	-	-	-	-	
TGVEG_226610-t26_1-p1	-	-	-	-	-	
TGVEG_240910-t26_1-p1	-	-	-	-	-	
TP04_0140-t26_1-p1	-	-	-	-	-	
cgd6_680-t26_1-p1	-	-	-	-	-	
cgd7_3040-t26_1-p1	-	-	-	-	-	
BBM_II03135	-	-	-	-	-	
PBANKA_1118200	-	-	-	-	-	
PCHAS_1117700	-	-	-	-	-	
PCYB_113850	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_0619000.1	-	-	-	-	-	
PF3D7_0619000.2	-	-	-	-	-	
PKNH_1131400	-	-	-	-	-	
PRCDC_0617400.1	-	-	-	-	-	
PRCDC_0617400.2	-	-	-	-	-	
PVX_114075	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_1120200	-	-	-	-	-	
PmUG01_11044600.1-p1	-	-	-	-	-	
TGVEG_299980-t26_1-p1	-	-	-	-	-	
TGVEG_313590A-t26_1-p1	-	-	-	-	-	
cgd7_1150-t26_1-p1	-	-	-	-	-	
BBM_III05675	-	GO:0016021 [Name: integral component of membrane]	GO:0008270 [Name: zinc ion binding]; GO:0019706 [Name: protein-cysteine S-palmitoyltransferase activity]	-	-	
BBM_III08215	-	GO:0016021 [Name: integral component of membrane]	GO:0008270 [Name: zinc ion binding]; GO:0019706 [Name: protein-cysteine S-palmitoyltransferase activity]	-	-	
PBANKA_1420900	-	-	-	-	-	
PCHAS_1422700	-	-	-	-	-	
PCYB_143170	-	GO:0016021 [Name: integral component of membrane]	GO:0008270 [Name: zinc ion binding]; GO:0019706 [Name: protein-cysteine S-palmitoyltransferase activity]	-	-	
PF3D7_0714300	-	-	-	-	-	
PKNH_1423200	-	-	-	-	-	
PRCDC_0711600	-	-	-	-	-	
PVX_122945	-	GO:0016021 [Name: integral component of membrane]	GO:0016746 [Name: transferase activity, transferring acyl groups]	-	-	
PYYM_1424400	-	-	-	-	-	
PmUG01_14039300.1-p1	-	-	-	-	-	
TGVEG_213550-t26_1-p1	-	-	-	-	-	
TP03_0623-t26_1-p1	-	-	-	-	-	
TP04_0300-t26_1-p1	-	-	-	-	-	
cgd7_1560-t26_1-p1	-	-	-	-	-	
BBM_III07340	-	-	-	-	-	
PBANKA_1462700	-	-	-	-	-	
PCHAS_1465000	-	-	-	-	-	
PCYB_147420	-	-	-	-	-	
PF3D7_1249800	-	-	-	-	-	
PKNH_1469500	-	-	-	-	-	
PRCDC_1249200	-	-	-	-	-	
PVX_101380	-	-	-	-	-	
PVX_101385	-	-	-	-	-	
PYYM_1466700	-	-	-	-	-	
PmUG01_14083000.1-p1	-	-	-	-	-	
TGVEG_270930-t26_1-p1	-	-	-	-	-	
TP02_0884-t26_1-p1	-	-	-	-	-	
TP02_0885-t26_1-p1	-	-	-	-	-	
cgd7_2440-t26_1-p1	-	-	-	-	-	
BBM_III08705	-	-	GO:0003723 [Name: RNA binding]	-	-	
PBANKA_1233800	-	-	-	-	-	
PCHAS_1234400	-	-	-	-	-	
PCYB_102280	-	-	GO:0003729 [Name: mRNA binding]	-	-	
PF3D7_0519000	-	-	-	-	-	
PKNH_0820600	-	-	-	-	-	
PKNH_0946400	-	-	-	-	-	
PKNH_1014300	-	-	-	-	-	
PRCDC_0518100	-	-	-	-	-	
PVX_080295	-	-	GO:0003729 [Name: mRNA binding]	-	-	
PYYM_1236400	-	-	-	-	-	
PmUG01_10025600.1-p1	-	-	-	-	-	
TGVEG_247320-t26_1-p1	-	-	-	-	-	
TP04_0391-t26_1-p1	-	-	-	-	-	
cgd7_2890-t26_1-p1	-	-	-	-	-	
BBM_III06785	-	-	-	-	-	
PBANKA_1009100	-	-	-	-	-	
PCHAS_1010000	-	-	-	-	-	
PCYB_132320	-	-	-	-	-	
PF3D7_1435700.1	-	-	-	-	-	
PF3D7_1435700.2	-	-	-	-	-	
PKNH_0422300	-	-	-	-	-	
PRCDC_1435000.1	-	-	-	-	-	
PRCDC_1435000.2	-	-	-	-	-	
PVX_084750	-	-	-	-	-	
PYYM_1010700	-	-	-	-	-	
PmUG01_13024600.1-p1	-	-	-	-	-	
TGVEG_231440-t26_1-p1	-	-	-	-	-	
TP04_0787-t26_1-p1	-	-	-	-	-	
cgd7_3100-t26_1-p1	-	-	-	-	-	
BBM_III03290	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	-	-	-	
BBM_III09500	-	-	-	-	-	
PBANKA_1204800	-	-	-	-	-	
PCHAS_1205500	-	-	-	-	-	
PCYB_081590	-	-	-	-	-	
PF3D7_1006600	-	-	-	-	-	
PKNH_0805400	-	-	-	-	-	
PRCDC_1006000	-	-	-	-	-	
PVX_094525	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	-	-	-	
PYYM_1207400	-	-	-	-	-	
PmUG01_08022400.1-p1	-	-	-	-	-	
TGVEG_308050-t26_1-p1	-	-	-	-	-	
TP02_0945-t26_1-p1	-	-	-	-	-	
TP04_0061-t26_1-p1	-	-	-	-	-	
cgd7_3170-t26_1-p1	-	-	-	-	-	
BBM_III02635	-	-	-	-	-	
PBANKA_0501600	-	-	-	-	-	
PCHAS_0501700	-	-	-	-	-	
PCYB_061160	-	-	-	-	-	
PF3D7_1017300.1	-	-	-	-	-	
PF3D7_1017300.2	-	-	-	-	-	
PKNH_0601500	-	-	-	-	-	
PRCDC_1016700.1	-	-	-	-	-	
PRCDC_1016700.2	-	-	-	-	-	
PVX_001735	-	-	-	-	-	
PYYM_0502000	-	-	-	-	-	
PmUG01_00050800.1-p1	-	-	-	-	-	
TGVEG_261980-t26_1-p1	-	-	-	-	-	
TP03_0249-t26_1-p1	-	-	-	-	-	
cgd7_340-t26_1-p1	-	-	-	-	-	
BBM_III03015	-	-	-	-	-	
BBM_III03655	-	-	GO:0016779 [Name: nucleotidyltransferase activity]	-	-	
PBANKA_1347200	-	-	-	-	-	
PCHAS_1351800	-	-	-	-	-	
PCYB_123030	-	-	GO:0016779 [Name: nucleotidyltransferase activity]	-	-	
PF3D7_1332400	-	-	-	-	-	
PKNH_1268200	-	-	-	-	-	
PRCDC_1331400	-	-	-	-	-	
PVX_082550	-	-	GO:0016779 [Name: nucleotidyltransferase activity]	-	-	
PYYM_1348900	-	-	-	-	-	
PmUG01_12032200.1-p1	-	-	-	-	-	
TGVEG_210440-t26_1-p1	-	-	-	-	-	
TGVEG_285540-t26_1-p1	-	-	-	-	-	
TP02_0312-t26_1-p1	-	-	-	-	-	
cgd7_3630-t26_1-p1	-	-	-	-	-	
BBM_II02575	-	-	-	-	-	
PBANKA_1362300	-	-	-	-	-	
PCHAS_1366900	-	-	-	-	-	
PCYB_121420	-	-	-	-	-	
PF3D7_1349500	-	-	-	-	-	
PKNH_1251400	-	-	-	-	-	
PRCDC_1348500	-	-	-	-	-	
PVX_083370	-	-	-	-	-	
PYYM_1364400	-	-	-	-	-	
PmUG01_12015400.1-p1	-	-	-	-	-	
TGVEG_242780-t26_1-p1	-	-	-	-	-	
TP02_0277-t26_1-p1	-	-	-	-	-	
TP02_0278-t26_1-p1	-	-	-	-	-	
TP02_0279-t26_1-p1	-	-	-	-	-	
cgd7_4980-t26_1-p1	-	-	-	-	-	
BBM_I02985	GO:0000737 [Name: DNA catabolic process, endonucleolytic]	GO:0005694 [Name: chromosome]	GO:0005524 [Name: ATP binding]; GO:0003824 [Name: catalytic activity]; GO:0003677 [Name: DNA binding]	-	-	
PBANKA_1432700	-	-	-	-	-	
PCHAS_1434700	-	-	-	-	-	
PCYB_144340	GO:0000737 [Name: DNA catabolic process, endonucleolytic]	GO:0005694 [Name: chromosome]	GO:0016853 [Name: isomerase activity]; GO:0005524 [Name: ATP binding]; GO:0003677 [Name: DNA binding]	-	-	
PF3D7_1217100.1	-	-	-	-	-	
PF3D7_1217100.2	-	-	-	-	-	
PKNH_1436700	-	-	-	-	-	
PRCDC_1216400.1	-	-	-	-	-	
PRCDC_1216400.2	-	-	-	-	-	
PVX_123530	GO:0000737 [Name: DNA catabolic process, endonucleolytic]	GO:0005694 [Name: chromosome]	GO:0003824 [Name: catalytic activity]; GO:0003677 [Name: DNA binding]; GO:0005524 [Name: ATP binding]	-	-	
PYYM_1436800	-	-	-	-	-	
PmUG01_14051900.1-p1	-	-	-	-	-	
TGVEG_240575-t26_1-p1	-	-	-	-	-	
TP04_0401-t26_1-p1	-	-	-	-	-	
cgd8_1350-t26_1-p1	-	-	-	-	-	
BBM_II01415	GO:0006352 [Name: DNA-templated transcription, initiation]	-	GO:0003677 [Name: DNA binding]	-	-	
PBANKA_1015900	-	-	-	-	-	
PCHAS_1016700	-	-	-	-	-	
PCYB_132990	GO:0006352 [Name: DNA-templated transcription, initiation]	-	GO:0003677 [Name: DNA binding]	-	-	
PF3D7_1428800.1	-	-	-	-	-	
PF3D7_1428800.2	-	-	-	-	-	
PKNH_1329900	-	-	-	-	-	
PRCDC_1428100.1	-	-	-	-	-	
PRCDC_1428100.2	-	-	-	-	-	
PVX_085105	GO:0006352 [Name: DNA-templated transcription, initiation]	-	GO:0003677 [Name: DNA binding]	-	-	
PYYM_1017400	-	-	-	-	-	
PmUG01_13031300.1-p1	-	-	-	-	-	
TGVEG_291080-t26_1-p1	-	-	-	-	-	
TP01_0424-t26_1-p1	-	-	-	-	-	
cgd8_210-t26_1-p1	-	-	-	-	-	
BBM_I02927	-	GO:0000786 [Name: nucleosome]; GO:0005634 [Name: nucleus]	GO:0003677 [Name: DNA binding]	-	-	
BBM_II01930	-	GO:0005634 [Name: nucleus]; GO:0000786 [Name: nucleosome]	GO:0003677 [Name: DNA binding]	-	-	
PBANKA_1117000	-	-	-	-	-	
PCHAS_1116500	-	-	-	-	-	
PCYB_113970	-	GO:0005634 [Name: nucleus]; GO:0000786 [Name: nucleosome]	GO:0003677 [Name: DNA binding]	-	-	
PF3D7_0617800	-	-	-	-	-	
PKNH_1132600	-	-	-	-	-	
PRCDC_0616200	-	-	-	-	-	
PVX_114015	-	GO:0000786 [Name: nucleosome]; GO:0005634 [Name: nucleus]	GO:0003677 [Name: DNA binding]	-	-	
PYYM_1119000	-	-	-	-	-	
PmUG01_11045800.1-p1	-	-	-	-	-	
TGVEG_261250-t26_1-p1	-	-	-	-	-	
TGVEG_261580-t26_1-p1	-	-	-	-	-	
TP04_0322-t26_1-p1	-	-	-	-	-	
cgd8_2170-t26_1-p1	-	-	-	-	-	
BBM_III05600	GO:0006355 [Name: regulation of transcription, DNA-templated]	-	GO:0003677 [Name: DNA binding]	-	-	
PBANKA_0204000	-	-	-	-	-	
PCHAS_0202400	-	-	-	-	-	
PCYB_021470	GO:0006355 [Name: regulation of transcription, DNA-templated]	-	GO:0003677 [Name: DNA binding]	-	-	
PF3D7_0109600	-	-	-	-	-	
PKNH_0204200	-	-	-	-	-	
PRCDC_0107400	-	-	-	-	-	
PVX_081307	-	-	-	-	-	
PYYM_0206900	-	-	-	-	-	
PmUG01_02014400.1-p1	-	-	-	-	-	
TGVEG_267470-t26_1-p1	-	-	-	-	-	
TGVEG_273995-t26_1-p1	-	-	-	-	-	
TGVEG_320600-t26_1-p1	-	-	-	-	-	
TP03_0570-t26_1-p1	-	-	-	-	-	
cgd8_2340-t26_1-p1	-	-	-	-	-	
BBM_III02970	GO:0006438 [Name: valyl-tRNA aminoacylation]	-	GO:0005524 [Name: ATP binding]; GO:0004832 [Name: valine-tRNA ligase activity]; GO:0002161 [Name: aminoacyl-tRNA editing activity]	-	-	
BBM_III06980	GO:0006438 [Name: valyl-tRNA aminoacylation]	-	GO:0002161 [Name: aminoacyl-tRNA editing activity]; GO:0004832 [Name: valine-tRNA ligase activity]; GO:0005524 [Name: ATP binding]	-	-	
PBANKA_1325600	-	-	-	-	-	
PCHAS_1328900	-	-	-	-	-	
PCYB_125310	GO:0006438 [Name: valyl-tRNA aminoacylation]	-	GO:0002161 [Name: aminoacyl-tRNA editing activity]; GO:0004832 [Name: valine-tRNA ligase activity]; GO:0005524 [Name: ATP binding]	-	-	
